burst,使爆裂 vi.&n.爆炸,cet4,,medium
bury,埋葬，葬；埋藏,cet4,,high
bus,公共汽车,cet4,,high
bush,灌木，灌木丛，矮树,cet4,,high
business,商业，生意；事务,cet4,,low
busy,忙的，繁忙的,cet4,,high
but,但是，可是,cet4,,high
butcher,屠夫；屠杀者,cet4,,medium
butter,黄油；奶油,cet4,,medium
butterfly,蝴蝶,cet4,,low
button,扣子；按钮 vt.扣紧,cet4,,medium
buy,买，购买 vi.买,cet4,,high
by,在…旁；被，由,cet4,,high
cabbage,洋白菜，卷心菜,cet4,,medium
cabin,小屋；船舱，机舱,cet4,,medium
cabinet,橱，柜；内阁,cet4,,medium
cable,缆，索；电缆；电报,cet4,,medium
cafe,咖啡馆；小餐厅,cet4,,high
cafeteria,自助食堂,cet4,,low
cage,笼；鸟笼，囚笼,cet4,,high
cake,饼，糕，蛋糕,cet4,,high
calculate,计算；估计；计划,cet4,,low
calculation,计算，计算结果,cet4,,low
calculator,计算器，计算者,cet4,,low
calendar,日历，历书；历法,cet4,,low
call,把…叫做；叫，喊,cet4,,high
calm,静的，平静的,cet4,,high
camel,骆驼,cet4,,medium
camera,照相机，摄影机,cet4,,medium
camp,野营，营地，兵营,cet4,,high
campaign,战役；运动,cet4,,low
campus,校园，学校场地,cet4,,medium
can,v.能，会，可能,cet4,,high
canada,加拿大,cet4,,medium
canadian,加拿大的,cet4,,low
canal,运河；沟渠；管,cet4,,medium
cancel,取消，撤消；删去,cet4,,medium
cancer,癌，癌症，肿瘤,cet4,,medium
candidate,候选人；投考者,cet4,,low
candle,蜡烛；烛形物；烛光,cet4,,medium
candy,糖果；砂糖结晶,cet4,,medium
cannon,大炮，火炮；榴弹炮,cet4,,medium
canoe,独木舟，皮艇，划子,cet4,,medium
canteen,小卖部；临时餐室,cet4,,medium
canvas,粗帆布；一块油画布,cet4,,medium
cap,帽子，便帽；帽状物,cet4,,high
capacity,容量；能力；能量,cet4,,low
capital,资本，资金；首都,cet4,,medium
captain,陆军上尉；队长,cet4,,medium
captive,俘虏，被监禁的人,cet4,,medium
capture,捕获，俘获；夺得,cet4,,medium
car,汽车，小汽车，轿车,cet4,,high
carbon,碳,cet4,,medium
card,卡，卡片，名片,cet4,,high
care,关心，介意 n.小心,cet4,,high
career,生涯，职业，经历,cet4,,medium
careful,仔细的；细致的,cet4,,medium
careless,粗心的，漫不经心的,cet4,,low
cargo,船货，货物,cet4,,medium
carpenter,木工，木匠,cet4,,low
carpet,地毯，毡毯，毛毯,cet4,,medium
carriage,客车厢；四轮马车,cet4,,low
carrier,运输工具；运载工具,cet4,,medium
carrot,胡罗卜,cet4,,medium
carry,携带；运载；传送,cet4,,medium
cart,二轮运货马车,cet4,,high
carve,刻，雕刻；切开,cet4,,medium
case,情况；事实；病例,cet4,,high
cash,现金，现款,cet4,,high
cassette,盒式录音带；盒子,cet4,,low
cast,投，扔，抛；浇铸,cet4,,high
castle,城堡；巨大建筑物,cet4,,medium
casual,偶然的；随便的,cet4,,medium
cat,猫，猫科，猫皮,cet4,,high
catalog,目录，目录册,cet4,,medium
catch,捉住；赶上；领会,cet4,,medium
cathedral,总教堂；大教堂,cet4,,low
cattle,牛；牲口，家畜,cet4,,medium
cause,原因，理由；事业,cet4,,medium
cave,山洞，洞穴，窑洞,cet4,,high
cease,&vi.&n.停止，停息,cet4,,medium
ceiling,天花板，顶蓬,cet4,,medium
celebrate,庆祝；歌颂，赞美,cet4,,low
cell,细胞；小房间,cet4,,high
cellar,地窑，地下室,cet4,,medium
cement,水泥；胶泥 vt.粘结,cet4,,medium
cent,分；分币；百,cet4,,high
centigrade,百分度的,cet4,,low
centimetre,公分，厘米,cet4,,low
central,中心的；主要的,cet4,,medium
centre,中心；中枢 vt.集中,cet4,,medium
century,世纪，百年,cet4,,medium
ceremony,典礼，仪式；礼节,cet4,,low
certain,确实的；肯定的,cet4,,medium
certainly,一定，必定；当然,cet4,,low
certainty,必然；肯定,cet4,,low
certificate,证书，证件，执照,cet4,,low
chain,链，链条，项圈,cet4,,medium
chair,椅子；主席,cet4,,medium
chairman,主席；议长，会长,cet4,,low
chalk,白垩；粉笔,cet4,,medium
chamber,会议室；房间；腔,cet4,,medium
champion,冠军，得胜者,cet4,,low
chance,机会，机遇；可能性,cet4,,medium
change,改变，变化；零钱,cet4,,medium
channel,海峡；渠道；频道,cet4,,medium
chapter,章，回，篇,cet4,,medium
character,性格；特性；角色,cet4,,low
characteristic,特有的 n.特性,cet4,,low
charge,索价；控告 n.费用,cet4,,medium
charity,施舍；慈善事业,cet4,,medium
charming,迷人的，可爱的,cet4,,low
chart,图，图表；海图,cet4,,medium
chase,追逐，追赶，追求,cet4,,medium
cheap,廉价的；劣质的,cet4,,medium
cheat,骗取；哄 vi.行骗,cet4,,medium
check,检查；制止 n.检查,cet4,,medium
cheek,面颊，脸蛋,cet4,,medium
cheer,使振作；欢呼,cet4,,medium
cheerful,快乐的，愉快的,cet4,,low
cheese,乳酪，干酪,cet4,,medium
chemical,化学的 n.化学制品,cet4,,low
chemist,化学家；药剂师,cet4,,medium
chemistry,化学,cet4,,low
cheque,支票,cet4,,medium
cherry,樱桃；樱桃树,cet4,,medium
chess,棋；国际象棋,cet4,,medium
chest,胸腔，胸膛；箱子,cet4,,medium
chew,咀嚼，嚼碎,cet4,,high
chicken,小鸡，小鸟；鸡肉,cet4,,medium
chief,主要的；首席的,cet4,,medium
child,小孩，儿童；儿子,cet4,,medium
childhood,童年，幼年；早期,cet4,,low
childish,孩子的；幼稚的,cet4,,low
chill,使变冷 n.寒冷,cet4,,medium
chimney,烟囱，烟筒；玻璃罩,cet4,,medium
chin,颏，下巴,cet4,,high
china,中国,cet4,,medium
chinese,中国的 n.中国人,cet4,,medium
chocolate,巧克力；巧克力糖,cet4,,low
choice,选择，抉择,cet4,,medium
choke,使窒息；塞满,cet4,,medium
choose,选择，挑选；情愿,cet4,,medium
chop,砍，劈；切细 vi.砍,cet4,,high
christian,基督教徒；信徒,cet4,,low
christmas,圣诞节,cet4,,low
church,教堂，礼拜堂；教会,cet4,,medium
cigarette,香烟，纸烟，卷烟,cet4,,low
cinema,电影院；电影，影片,cet4,,medium
circle,圆，圆周；圈子,cet4,,medium
circuit,电路；环行；巡行,cet4,,medium
circular,圆的；循环的,cet4,,low
circulate,使循环 vi.循环,cet4,,low
circumference,圆周，周长，圆周线,cet4,,low
circumstance,情况，条件；境遇,cet4,,low
citizen,公民；市民，居民,cet4,,medium
city,城市，都市,cet4,,high
civil,公民的；文职的,cet4,,medium
civilization,文明，文化；开化,cet4,,low
civilize,使文明；教育,cet4,,low
claim,声称，主张；索取,cet4,,medium
clap,拍手 vt.拍，轻拍,cet4,,high
clarify,澄清，阐明,cet4,,medium
clasp,扣子，钩子；别针,cet4,,medium
class,班，班级；阶级,cet4,,medium
classical,古典的；经典的,cet4,,low
classification,分类/级;分类法,cet4,,low
classify,把…分类,cet4,,low
classmate,同班同学,cet4,,low
classroom,教室，课堂,cet4,,low
claw,爪，脚爪，螯,cet4,,high
clay,粘土，泥土；肉体,cet4,,high
clean,清洁的；纯洁的,cet4,,medium
clear,清晰的 vt.清除,cet4,,medium
clearly,明白地，清晰地,cet4,,medium
clerk,店员；办事员，职员,cet4,,medium
clever,聪明的；机敏的,cet4,,medium
cliff,悬崖，峭壁,cet4,,medium
climate,气候；风土，地带,cet4,,medium
climb,攀登，爬 vt.爬,cet4,,medium
cloak,斗篷；覆盖(物),cet4,,medium
clock,钟，仪表,cet4,,medium
close,关，闭；结束,cet4,,medium
closely,紧密地，接近地,cet4,,medium
cloth,布；衣料；桌布,cet4,,medium
clothe,给…穿衣服,cet4,,medium
clothes,衣服，服装；被褥,cet4,,medium
clothing,衣服，被褥,cet4,,low
cloud,云；云状物；阴影,cet4,,medium
cloudy,多云的；云一般的,cet4,,medium
club,俱乐部，夜总会,cet4,,high
clue,线索，暗示，提示,cet4,,high
clumsy,笨拙的；愚笨的,cet4,,medium
coach,长途公共汽车,cet4,,medium
coal,煤，煤块,cet4,,high
coarse,粗的，粗糙的,cet4,,medium
coast,海岸，海滨(地区),cet4,,medium
coat,外套，上衣；表皮,cet4,,high
cock,公鸡；雄禽；旋塞,cet4,,high
code,准则；法典；代码,cet4,,high
coffee,咖啡，咖啡茶,cet4,,medium
coil,(一)卷；线圈 vt.卷,cet4,,high
coin,硬币；铸造(硬币),cet4,,high
cold,冷的；冷淡的 n.冷,cet4,,high
collar,衣领，项圈,cet4,,medium
colleague,同事，同僚,cet4,,low
collect,收集 vi.收款,cet4,,medium
collection,搜集，收集；收藏品,cet4,,low
collective,集体的；集合性的,cet4,,low
college,学院；大学,cet4,,medium
collision,碰撞；冲突,cet4,,low
colonel,陆军上校；中校,cet4,,medium
colony,殖民地；侨居地,cet4,,medium
color,颜色，彩色；颜料,cet4,,medium
column,柱，支柱，圆柱,cet4,,medium
comb,梳子 vt.梳理,cet4,,high
combination,"结合,联合;化合",cet4,,low
combine,使结合；兼有,cet4,,medium
come,来，来到；出现,cet4,,high
comfort,舒适；安慰 vt.安慰,cet4,,medium
comfortable,舒适的，安慰的,cet4,,low
command,命令，指挥；控制,cet4,,medium
commander,司令官，指挥员,cet4,,low
comment,评论，意见；注释,cet4,,medium
commerce,商业，贸易；社交,cet4,,low
commercial,商业的；商品化的,cet4,,low
commit,犯(错误);干(坏事),cet4,,medium
committee,委员会；全体委员,cet4,,low
common,普通的；共同的,cet4,,medium
commonly,普通地，一般地,cet4,,low
communicate,通讯;传达;传播,cet4,,low
communication,通讯;传达；交通,cet4,,low
communism,共产主义,cet4,,low
communist,共产党员,cet4,,low
community,社区；社会；公社,cet4,,low
companion,同伴;共事者;伴侣,cet4,,low
company,公司，商号；同伴,cet4,,medium
comparative,比较的，相对的,cet4,,low
compare,比较，对照；比作,cet4,,medium
comparison,比较，对照；比似,cet4,,low
compass,罗盘，指南针；圆规,cet4,,medium
compel,强迫，迫使屈服,cet4,,medium
compete,比赛；竞争；对抗,cet4,,medium
competent,有能力的；应该做的,cet4,,low
competition,竞争，比赛,cet4,,low
compile,编辑，编制，搜集,cet4,,medium
complain,抱怨，拆苦；控告,cet4,,low
complaint,抱怨；怨言；控告,cet4,,low
complete,完整的；完成的,cet4,,low
completely,十分，完全地,cet4,,low
complex,结合的；复杂的,cet4,,medium
complicate,使复杂；使陷入,cet4,,low
complicated,复杂的，难懂的,cet4,,low
compose,组成，构成；创作,cet4,,medium
composition,构成；作品；写作,cet4,,low
compound,化合物；复合词,cet4,,low
comprehension,理解，理解力；领悟,cet4,,low
compress,压紧，压缩,cet4,,low
comprise,包含，包括；构成,cet4,,low
compromise,妥协，和解,cet4,,low
compute,计算，估计，估算,cet4,,medium
computer,计算机，电脑,cet4,,low
comrade,同志，亲密的同伴,cet4,,medium
conceal,把…隐藏起来,cet4,,medium
concentration,集中;专注;浓缩,cet4,,low
concept,概念，观念，设想,cet4,,medium
concern,关心，挂念；关系,cet4,,medium
concerning,关于,cet4,,low
concert,音乐会，演奏会,cet4,,medium
conclude,推断出；结束,cet4,,low
conclusion,结论，推论；结尾,cet4,,low
concrete,混凝土；具体物,cet4,,low
condemn,谴责，指责；判刑,cet4,,medium
condense,压缩，使缩短,cet4,,low
condition,状况，状态；环境,cet4,,low
conduct,举止，行为；指导,cet4,,medium
conductor,售票员；(乐队)指挥,cet4,,low
conference,会议，讨论会,cet4,,low
confess,供认，承认；坦白,cet4,,medium
confidence,信任；信赖；信心,cet4,,low
confident,确信的，自信的,cet4,,low
confine,限制；禁闭,cet4,,medium
confirm,证实，肯定；批准,cet4,,medium
conflict,争论；冲突；斗争,cet4,,low
confuse,使混乱，混淆,cet4,,medium
confusion,混乱；骚乱；混淆,cet4,,low
congratulate,"祝贺,向…道喜",cet4,,low
congratulation,祝贺(词),cet4,,low
congress,大会；国会，议会,cet4,,low
conjunction,"接合,连接(词)",cet4,,low
connect,连接，连结；联系,cet4,,medium
connection,连接，联系；连贯性,cet4,,low
conquer,征服，战胜；破除,cet4,,medium
conquest,攻取，征服；克服,cet4,,low
conscience,良心，道德心,cet4,,low
consciousness,"意识,觉悟;知觉",cet4,,low
consent,同意，赞成 vi.同意,cet4,,medium
consequently,"因此/而,所以",cet4,,low
conservation,保存，保护；守恒,cet4,,low
consider,认为；考虑；关心,cet4,,low
considerate,考虑周到的；体谅的,cet4,,low
consideration,考虑，思考；体贴,cet4,,low
consist,由…组成；在于,cet4,,medium
constant,经常的；永恒的,cet4,,low
constitution,章程;体质;构造,cet4,,low
construct,建造；建设；构筑,cet4,,low
construction,建造;建筑(物),cet4,,low
consume,消耗，消费；消灭,cet4,,medium
consumption,消耗量；消耗,cet4,,low
contact,使接触；与…联系,cet4,,medium
contain,包含，容纳；等于,cet4,,medium
container,容器；集装箱,cet4,,low
contempt,轻蔑；藐视；受辱,cet4,,low
content,内容，目录；容量,cet4,,medium
contest,争夺，争取；辩驳,cet4,,medium
continent,大陆；陆地；洲,cet4,,low
continual,不断的；连续的,cet4,,low
continue,继续，连续；延伸,cet4,,low
continuous,连续不断的，持续的,cet4,,low
contract,契约，合同；婚约,cet4,,low
contrary,相反的 n.相反,cet4,,low
contrast,对比，对照，悬殊,cet4,,low
contribute,捐献，捐助；投稿,cet4,,low
control,控制，克制 n.控制,cet4,,medium
convenience,"便利,方便；厕所",cet4,,low
convenient,便利的；近便的,cet4,,low
conventional,普通的；习惯的,cet4,,low
conversation,"会话,非正式会谈",cet4,,low
conversely,相反地,cet4,,low
conversion,转变，转化；改变,cet4,,low
convert,使转变；使改变,cet4,,medium
convince,使确信，使信服,cet4,,low
cook,烹调，煮 vt.烧菜,cet4,,high
cool,凉的，冷静的,cet4,,high
cooperate,合作，协作；配合,cet4,,low
cope,对付，应付,cet4,,high
copper,铜；铜币，铜制器,cet4,,medium
copy,抄件 vt.抄写，复制,cet4,,high
cord,细绳，粗线，索,cet4,,high
cordial,真诚的，诚恳的,cet4,,medium
core,果实的心，核心,cet4,,high
corn,谷物；(英)小麦,cet4,,high
corner,角；犄角；边远地区,cet4,,medium
corporation,公司，企业；社团,cet4,,low
correct,正确的 vt.纠正,cet4,,medium
correction,改正，纠正，修改,cet4,,low
correspondent,通信者;通讯员,cet4,,low
corresponding,相应的;符合的,cet4,,low
corridor,走廊，回廊，通路,cet4,,low
cost,价格，代价；成本,cet4,,high
costly,昂贵的；价值高的,cet4,,medium
cottage,村舍，小屋,cet4,,medium
cotton,棉；棉线；棉布,cet4,,medium
cough,咳，咳嗽 n.咳嗽,cet4,,medium
could,v.(can 的过去式),cet4,,medium
council,理事会，委员会,cet4,,medium
count,计算 vi.数，计数,cet4,,medium
counter,柜台；计数器,cet4,,medium
country,国家，国土；农村,cet4,,medium
countryside,乡下，农村,cet4,,low
county,英国的郡，美国的县,cet4,,medium
couple,夫妇；(一)对；几个,cet4,,medium
courage,勇气，胆量，胆识,cet4,,medium
course,课程；过程；一道菜,cet4,,medium
court,法院，法庭；庭院,cet4,,medium
cousin,堂(或表)兄弟(姐妹),cet4,,medium
cover,盖，包括 n.盖子,cet4,,medium
cow,母牛，奶牛；母兽,cet4,,high
coward,懦夫；胆怯者,cet4,,medium
crack,裂缝，裂纹 vi.爆裂,cet4,,medium
craft,工艺；手艺，行业,cet4,,medium
crane,起重机，摄影升降机,cet4,,medium
crash,碰撞，坠落 n.碰撞,cet4,,medium
crawl,爬，爬行,cet4,,medium
crazy,疯狂的，荒唐的,cet4,,medium
cream,奶油，乳脂；奶油色,cet4,,medium
create,创造；引起，产生,cet4,,medium
creative,创造性的，创作的,cet4,,low
creature,生物，动物，家畜,cet4,,low
credit,信用贷款；信用,cet4,,medium
creep,爬行；缓慢地行进,cet4,,medium
crew,全体船员,cet4,,high
cricket,板球；蟋蟀,cet4,,medium
crime,罪，罪行；犯罪,cet4,,medium
criminal,犯人，罪犯，刑事犯,cet4,,low
cripple,跛子；残废的人,cet4,,medium
crisis,危机；存亡之际,cet4,,medium
critic,批评家，爱挑剔的人,cet4,,medium
critical,决定性的；批评的,cet4,,low
criticism,批评；批判；评论,cet4,,low
criticize,批评；评论；非难,cet4,,low
crop,农作物，庄稼；一熟,cet4,,high
cross,穿过；使交叉,cet4,,medium
crow,鸦，乌鸦 vi.啼,cet4,,high
crowd,群；大众；一伙人,cet4,,medium
crown,王冠，冕；花冠,cet4,,medium
crude,简陋的；天然的,cet4,,medium
cruel,残忍的，残酷的,cet4,,medium
crush,压碎，碾碎；镇压,cet4,,medium
crust,面包皮；硬外皮,cet4,,medium
cry,哭，哭泣；叫喊,cet4,,high
crystal,水晶，结晶体；晶粒,cet4,,medium
cube,立方形；立方,cet4,,high
cubic,立方形的；立方的,cet4,,medium
cucumber,黄瓜,cet4,,low
culture,文化，文明；教养,cet4,,medium
cunning,狡猾的，狡诈的,cet4,,medium
cup,杯子；(一)杯；奖杯,cet4,,high
cupboard,碗柜，碗碟橱；食橱,cet4,,low
cure,医治；消除 n.治愈,cet4,,high
curiosity,好奇，好奇心；珍品,cet4,,low
curious,好奇的；稀奇古怪的,cet4,,medium
curl,卷毛；螺旋 vi.卷曲,cet4,,high
current,当前的；通用的,cet4,,medium
curse,诅咒，咒骂；天谴,cet4,,medium
curtain,帘，窗帘；幕(布),cet4,,medium
curve,曲线；弯 vt.弄弯,cet4,,medium
cushion,垫子，坐垫，靠垫,cet4,,medium
custom,习惯，风俗；海关,cet4,,medium
customer,顾客，主顾,cet4,,low
cut,切，割，剪；减少,cet4,,high
cycle,n 自行车，循环,cet4,,medium
daily,每日的 n.日报,cet4,,medium
dairy,牛奶场；乳制品,cet4,,medium
dam,水坝，水堤；障碍物,cet4,,high
damage,损害，毁坏 n.损害,cet4,,medium
damp,潮湿的，有湿气的,cet4,,high
dance,跳舞；摇晃 n.舞,cet4,,medium
danger,危险；危险事物,cet4,,medium
dangerous,危险的，不安全的,cet4,,low
dare,&aux.v.敢；竟敢,cet4,,high
daring,大胆的，勇敢的,cet4,,medium
dark,暗的；黑色的,cet4,,high
darling,亲爱的人；宠儿,cet4,,medium
dash,使猛撞；溅 n.猛冲,cet4,,high
data,数据; 资料,cet4,,high
date,日期 vt.注…日期,cet4,,high
daughter,女儿,cet4,,low
dawn,黎明；开端 vi.破晓,cet4,,high
day,(一)天，白昼，白天,cet4,,high
daylight,白昼，日光；黎明,cet4,,low
dead,死的，无生命的,cet4,,high
deadly,致命的，死一般的,cet4,,medium
deaf,聋的；不愿听的,cet4,,high
deal,买卖；待遇 vt.给予,cet4,,high
dear,亲爱的 int.啊,cet4,,high
death,死，死亡；灭亡,cet4,,medium
debate,&vi.争论，辩论,cet4,,medium
debt,债，债务，欠债,cet4,,high
decade,十年，十年期,cet4,,medium
decay,腐烂；衰败 n.腐烂,cet4,,medium
deceit,欺骗，欺诈,cet4,,medium
deceive,欺骗，蒙蔽，行骗,cet4,,medium
december,十二月,cet4,,low
decent,正派的；体面的,cet4,,medium
decide,决定，决心；解决,cet4,,medium
decision,决定，决心；果断,cet4,,low
deck,甲板；舱面；层面,cet4,,high
declare,断言；声明；表明,cet4,,medium
decorate,装饰，装璜，修饰,cet4,,low
decrease,&n.减少，减少,cet4,,low
deduce,演绎，推论，推断,cet4,,medium
deed,行为；功绩；契约,cet4,,high
deep,深的；纵深的,cet4,,high
deepen,加深 vi.深化,cet4,,medium
deer,鹿,cet4,,high
defect,缺点，缺陷，欠缺,cet4,,medium
defence,防御；防务；辩护,cet4,,medium
defend,保卫，防守,cet4,,medium
define,给…下定义；限定,cet4,,medium
definite,明确的；肯定的,cet4,,low
definitely,一定地，明确地,cet4,,low
definition,定义，释义；定界,cet4,,low
degree,程度；度；学位,cet4,,medium
delay,推迟；耽搁；延误,cet4,,medium
delete,删除；擦掉,cet4,,medium
delegation,代表团,cet4,,low
delicate,纤细的；易碎的,cet4,,low
delicious,美味的，怡人的,cet4,,low
delight,快乐 vt.使高兴,cet4,,medium
deliver,投递，送交；发表,cet4,,medium
delivery,投递；交付；分娩,cet4,,low
demand,要求；需要；询问,cet4,,medium
democracy,民主，民主制,cet4,,low
democratic,民主的，民主政体的,cet4,,low
dense,密集的；浓厚的,cet4,,medium
density,密集，稠密；密度,cet4,,medium
deny,否定；拒绝相信,cet4,,high
depart,离开，起程；出发,cet4,,medium
department,"部,司,局,处,系",cet4,,low
departure,离开，出发，起程,cet4,,low
depend,依靠，依赖；相信,cet4,,medium
dependent,依靠的，依赖的,cet4,,low
deposit,使沉淀；存放,cet4,,medium
depth,深度；深厚；深处,cet4,,medium
descend,下来，下降；下倾,cet4,,medium
describe,形容；描写，描绘,cet4,,low
description,描写，形容；种类,cet4,,low
desert,沙漠 vt.离弃；擅离,cet4,,medium
design,设计 n.设计；图样,cet4,,medium
desirable,值得相望的；可取的,cet4,,low
desire,相望；要求 n.愿望,cet4,,medium
desk,书桌，办公桌,cet4,,high
despair,绝望 vi.绝望,cet4,,medium
desperate,拼死的；绝望的,cet4,,low
despise,鄙视，蔑视,cet4,,medium
despite,不管，不顾,cet4,,medium
destination,"目的地,终点；目标",cet4,,low
destroy,破坏；消灭；打破,cet4,,medium
destruction,破坏，毁灭，消灭,cet4,,low
detail,细节；枝节；零件,cet4,,medium
detect,察觉，发觉；侦察,cet4,,medium
detection,察觉，发觉；侦察,cet4,,low
determination,决心/定;确定,cet4,,low
determine,决定；查明；决心,cet4,,low
develop,发展；形成；开发,cet4,,medium
development,发展;开发；生长,cet4,,low
device,器械，装置；设计,cet4,,medium
devil,魔鬼，恶魔,cet4,,medium
devise,设计，发明,cet4,,medium
devote,将…奉献，致力于,cet4,,medium
dew,露，露水,cet4,,high
diagram,图解，图表，简图,cet4,,medium
dial,钟面；拨号盘 vt.拨,cet4,,high
dialect,方言，土语，地方话,cet4,,medium
dialog,对话，对白,cet4,,medium
diameter,直径,cet4,,low
diamond,金钢石，钻石；菱形,cet4,,medium
diary,日记，日记簿,cet4,,medium
dictate,&vi.口授；命令,cet4,,medium
dictation,口授笔录，听写,cet4,,low
dictionary,词典，字典,cet4,,low
die,死，死亡；灭亡,cet4,,high
differ,不同，相异,cet4,,medium
difference,差别；差；分歧,cet4,,low
different,差异的；各种的,cet4,,low
difficult,困难的；难对付的,cet4,,low
difficulty,困难；难事；困境,cet4,,low
dig,掘，挖；采掘,cet4,,high
digest,消化；领会 n.文摘,cet4,,medium
digital,数字的，计数的,cet4,,medium
diligent,勤勉的，勤奋的,cet4,,low
dim,昏暗的；朦胧的,cet4,,high
dinner,正餐，主餐；宴会,cet4,,medium
dip,浸，蘸 vi.浸一浸,cet4,,high
direct,直接的；直率的,cet4,,medium
direction,方向，方位；指导,cet4,,low
directly,直接地；立即,cet4,,low
director,指导者；理事；导演,cet4,,low
dirt,尘，土；污物，污垢,cet4,,high
dirty,脏的；下流的,cet4,,medium
disable,使无能，使伤残,cet4,,medium
disadvantage,不利(地位),cet4,,low
disagree,有分歧；不一致,cet4,,low
disappear,不见，失踪；消失,cet4,,low
disappoint,使失望，使受挫折,cet4,,low
disaster,灾难，灾祸；天灾,cet4,,low
disk,圆盘，唱片；磁盘,cet4,,high
discard,丢弃，抛弃，遗弃,cet4,,medium
discharge,释放；排出 n.释放,cet4,,low
disclose,揭开，揭发；透露,cet4,,low
discourage,使泄气，使灰心,cet4,,low
discover,发现；暴露，显示,cet4,,low
discovery,发现；被发现的事物,cet4,,low
discuss,讨论，谈论；论述,cet4,,medium
discussion,讨论，谈论；论述,cet4,,low
disease,病，疾病；病害,cet4,,medium
disguise,隐瞒，掩埋 n.假装,cet4,,low
disgust,厌恶，憎恶,cet4,,medium
dish,碟，盘子；菜肴,cet4,,high
dishonor,不光彩；丢脸的人,cet4,,low
dislike,&n.不喜爱，厌恶,cet4,,medium
dismiss,不再考虑；解雇,cet4,,medium
disorder,混乱，杂乱；骚乱,cet4,,low
display,陈列，展览；显示,cet4,,medium
disposal,丢掉，处理，销毁,cet4,,low
dispose,去掉，丢掉；销毁,cet4,,medium
displease,使不愉快，使生气,cet4,,low
dispute,争论，争执 n.争论,cet4,,medium
dissatisfy,使不满，使不平,cet4,,low
dissolve,使溶解；解散,cet4,,low
distance,距离，间距；远处,cet4,,low
distant,在远处的，疏远的,cet4,,medium
distinct,与其他不同的,cet4,,low
distinction,差别，不同，区分,cet4,,low
distinguish,区别，辨别，认别,cet4,,low
distress,忧虑，悲伤；不幸,cet4,,low
distribute,分发，分送；分布,cet4,,low
distribution,分发/配；分布,cet4,,low
district,区；地区，区域,cet4,,low
disturb,打扰，扰乱；弄乱,cet4,,medium
ditch,沟，沟渠，渠道,cet4,,medium
dive,跳水；潜水；俯冲,cet4,,high
diverse,不一样的，相异的,cet4,,medium
divide,分；分配；分开,cet4,,medium
division,分，分配；除法,cet4,,low
divorce,离婚，离异 vi.离婚,cet4,,medium
do,v. vt.做，干，办,cet4,,high
dock,船坞；码头；船厂,cet4,,high
doctor,医生，医师；博士,cet4,,medium
document,公文，文件；证件,cet4,,low
dog,狗，犬，犬科动物,cet4,,high
dollar,元(货币单位),cet4,,medium
donkey,驴；笨蛋,cet4,,medium
door,门，通道；一家,cet4,,high
dorm,宿舍,cet4,,high
dormitory,集体寝室；宿舍,cet4,,low
dose,剂量，用量；一剂,cet4,,high
dot,点，圆点 vt.打点于,cet4,,high
double,两倍的；双的,cet4,,medium
doubt,怀疑；疑虑 vt.怀疑,cet4,,medium
doubtful,难以预测的；怀疑的,cet4,,low
doubtless,无疑地；很可能,cet4,,low
down,向下，在下面,cet4,,high
downstairs,在楼下 a.楼下的,cet4,,low
downward,向下的 ad.向下地,cet4,,low
dozen,一打，十二个,cet4,,medium
draft,草稿；汇票 vt.起草,cet4,,medium
drag,拖，拉；拖曳,cet4,,high
dragon,龙；凶暴的人,cet4,,medium
drain,排去；放水 n.耗竭,cet4,,medium
dramatic,引人注目的，戏剧的,cet4,,low
draw,画，划；拖；拨出,cet4,,high
drawer,抽屉,cet4,,medium
drawing,图画，素描；绘图,cet4,,medium
dread,畏惧；恐怖 vt.惧怕,cet4,,medium
dream,梦；梦想 vi.做梦,cet4,,medium
dress,女服，童装；服装,cet4,,medium
drift,漂流，漂泊 n.漂流,cet4,,medium
drill,钻头；操练 vi.钻孔,cet4,,medium
drink,饮 vi.喝 n.饮料,cet4,,medium
drip,滴下；漏水 n.水滴,cet4,,high
drive,驾驶；打入；驱,cet4,,medium
driver,驾驶员，司机,cet4,,medium
drop,使落下；降低,cet4,,high
drought,旱灾，干旱,cet4,,medium
drown,淹死，溺死,cet4,,medium
drug,药，药物，药材,cet4,,high
drum,鼓；鼓状物，圆桶,cet4,,high
drunk,醉的；陶醉的,cet4,,medium
dry,干的，干燥的,cet4,,high
duck,鸭，雌鸭；鸭肉,cet4,,high
due,预期的；应给的,cet4,,high
dull,枯燥的；不鲜明的,cet4,,high
dumb,哑的；无言的,cet4,,high
dump,倾卸，倾倒；倾销,cet4,,high
durable,耐久的，耐用的,cet4,,medium
duration,持续，持久,cet4,,low
during,在…期间,cet4,,medium
dusk,薄暮，黄昏，幽暗,cet4,,high
dust,尘土，灰尘,cet4,,high
duty,职责；责任；税,cet4,,high
dwelling,住处，寓所,cet4,,low
dye,染 n.染料；染色,cet4,,high
dying,垂死的；临终的,cet4,,medium
each,各，各自 a.各,cet4,,high
eager,渴望的，热切的,cet4,,medium
eagle,鹰,cet4,,medium
ear,耳朵；听力，听觉,cet4,,high
early,早 a.早的，早期的,cet4,,medium
earn,赚得，挣得；获得,cet4,,high
earnest,认真的，诚恳的,cet4,,medium
earth,地球；陆地，地面,cet4,,medium
earthquake,地震；大震荡,cet4,,low
ease,容易，舒适 vt.缓和,cet4,,high
easily,容易地；舒适的,cet4,,medium
east,东；东部 ad.在东方,cet4,,high
